customer_id,age,gender,region,city,signup_date,tenure_days
CUST_00889,24,Male,Western,Takoradi,2026-07-25,41
CUST_00890,41,Male,Ashanti,Obuasi,2026-05-16,111
CUST_00891,34,Female,Northern,Tamale,2025-04-10,512
CUST_00892,18,Male,Central,Swedru,2024-07-22,774
CUST_00893,24,Female,Volta,Kpando,2024-09-25,709
CUST_00894,28,Female,Eastern,Akim Oda,2026-02-14,202
CUST_00895,33,Male,Northern,Tamale,2025-06-20,441
CUST_00896,52,Female,Bono,Dormaa Ahenkro,2026-06-05,91
CUST_00897,36,Male,Greater Accra,Ashaiman,2026-04-19,138
CUST_00898,25,Male,Bono,Sunyani,2024-03-12,906
CUST_00899,36,Female,Central,Kasoa,2026-08-30,5
CUST_00900,30,Female,Bono,Sunyani,2026-07-31,35
CUST_00901,37,Male,Eastern,Koforidua,2026-06-03,93
CUST_00902,39,Male,Ashanti,Kumasi,2026-08-25,10
CUST_00903,46,Male,Ahafo,Goaso,2026-06-16,80
CUST_00904,33,Male,Ashanti,Ejisu,2025-09-20,349
CUST_00905,50,Other,Bono,Sunyani,2026-01-29,218
CUST_00906,43,Female,Eastern,Koforidua,2024-03-26,892
CUST_00907,26,Male,Central,Cape Coast,2024-10-24,680
CUST_00908,56,Female,Ashanti,Mampong,2026-03-21,167
CUST_00909,37,Male,Central,Swedru,2026-05-07,120
CUST_00910,25,Male,Ashanti,Obuasi,2026-02-25,191
CUST_00911,50,Female,Greater Accra,Tema,2025-09-13,356
CUST_00912,54,Female,Ashanti,Bekwai,2026-05-03,124
CUST_00913,33,Female,Greater Accra,Accra,2025-08-09,391
CUST_00914,28,Female,Savannah,Damongo,2026-02-06,210
CUST_00915,32,Female,Oti,Dambai,2025-10-18,321
CUST_00916,41,Male,Ashanti,Kumasi,2026-01-18,229
CUST_00917,46,Female,Northern,Tamale,2026-04-18,139
CUST_00918,39,Other,Ashanti,Bekwai,2023-06-06,1186
CUST_00919,35,Male,Volta,Keta,2025-02-05,576
CUST_00920,48,Female,Upper East,Bolgatanga,2026-07-06,60
CUST_00921,30,Female,Upper West,Jirapa,2024-06-15,811
CUST_00922,44,Male,Ashanti,Kumasi,2025-12-11,267
CUST_00923,31,Female,Upper East,Bolgatanga,2024-03-19,899
CUST_00924,38,Male,Ashanti,Obuasi,2024-11-30,643
CUST_00925,32,Female,North East,Walewale,2026-01-26,221
CUST_00926,33,Male,Greater Accra,Accra,2026-08-26,9
CUST_00927,30,Female,Western,Sekondi,2026-05-02,125
CUST_00928,47,Male,,,2025-10-27,312
CUST_00929,26,Male,Volta,Keta,2025-07-30,401
CUST_00930,26,Male,Greater Accra,Madina,2026-05-08,119
CUST_00931,55,Female,Upper West,Wa,2026-07-06,60
CUST_00932,43,Female,Greater Accra,Accra,2024-09-14,720
CUST_00933,18,Female,Western,Sekondi,2023-01-03,1340
CUST_00934,28,Female,Ashanti,Kumasi,2025-11-10,298
CUST_00935,18,Male,Ashanti,Bekwai,2026-06-21,75
CUST_00936,24,Male,Central,Kasoa,2026-04-30,127
CUST_00937,18,Female,Eastern,Koforidua,2026-08-28,7
CUST_00938,32,Male,Greater Accra,Ashaiman,2023-12-27,982
CUST_00939,22,Other,Greater Accra,Tema,2026-07-16,50
CUST_00940,34,Female,Eastern,Koforidua,2025-09-26,343
CUST_00941,18,Male,Northern,Savelugu,2026-04-29,128
CUST_00942,34,Male,Western North,Enchi,2025-10-16,323
CUST_00943,29,Female,Greater Accra,Madina,2025-07-10,421
CUST_00944,49,Male,Ashanti,Kumasi,2024-09-26,708
CUST_00945,48,Male,Greater Accra,Tema,2026-06-04,92
CUST_00946,41,Male,Greater Accra,Ashaiman,2026-08-31,4
CUST_00947,30,Female,Volta,Ho,2026-07-08,58
CUST_00948,53,Female,Western,Takoradi,2024-02-26,921
CUST_00949,18,Male,Greater Accra,Teshie,2024-05-29,828
CUST_00950,19,Male,Ashanti,Kumasi,2025-09-06,363
CUST_00951,33,Male,Greater Accra,Ashaiman,2025-09-02,367
CUST_00952,56,Female,Bono,Sunyani,2025-06-24,437
CUST_00953,31,Male,Savannah,Damongo,2026-06-19,77
CUST_00954,32,Male,Greater Accra,Accra,2023-12-26,983
CUST_00955,19,Female,Ashanti,Mampong,2026-01-30,217
CUST_00956,43,Female,,,2026-02-23,193
CUST_00957,43,Other,Ahafo,Goaso,2025-11-16,292
CUST_00958,41,Female,Eastern,Nkawkaw,2026-08-16,19
CUST_00959,27,Male,Greater Accra,Madina,2026-06-24,72
CUST_00960,26,Male,Greater Accra,Dansoman,2025-03-18,535
CUST_00961,21,Male,Central,Kasoa,2026-08-01,34
CUST_00962,34,Male,Ashanti,Kumasi,2025-08-31,369
CUST_00963,23,Female,Greater Accra,Dansoman,2026-05-15,112
CUST_00964,22,Female,Central,Winneba,2026-02-19,197
CUST_00965,29,Female,Greater Accra,Accra,2026-04-21,136
CUST_00966,29,Male,Upper East,Bolgatanga,2026-03-13,175
CUST_00967,28,Female,Ashanti,Mampong,2025-04-15,507
CUST_00968,38,Female,Greater Accra,Accra,2026-04-16,141
CUST_00969,34,Male,Central,Winneba,2025-10-05,334
CUST_00970,31,Female,Ashanti,Obuasi,2025-12-20,258
CUST_00971,35,Male,Savannah,Damongo,2025-06-26,435
CUST_00972,24,Male,Central,Winneba,2023-08-27,1104
CUST_00973,35,Female,Ashanti,Kumasi,2025-03-26,527
CUST_00974,35,Female,Volta,Hohoe,2026-05-31,96
CUST_00975,18,Male,Ashanti,Obuasi,2026-08-23,12
CUST_00976,43,Male,Western North,Bibiani,2026-05-06,121
CUST_00977,25,Other,Ashanti,Konongo,2025-09-08,361
CUST_00978,34,Female,Central,Elmina,2026-08-14,21
CUST_00979,45,Female,Greater Accra,Ashaiman,2025-12-04,274
CUST_00980,43,Male,Eastern,Koforidua,2025-09-06,363
CUST_00981,34,Male,Bono,Sunyani,2026-03-26,162
CUST_00982,30,Male,Upper East,Bawku,2025-01-23,589
CUST_00983,43,Male,Ashanti,Bekwai,2026-07-21,45
CUST_00984,40,Male,Ashanti,Mampong,2026-08-04,31
CUST_00985,27,Male,Bono,Dormaa Ahenkro,2025-04-01,521
CUST_00986,26,Female,Upper West,Wa,2025-12-05,273
CUST_00987,18,Male,Greater Accra,Tema,2025-05-26,466
CUST_00988,35,Female,Eastern,Akim Oda,2026-01-19,228
CUST_00989,33,Male,Ashanti,Kumasi,2026-05-14,113
CUST_00990,45,Male,Bono East,Techiman,2024-10-21,683
CUST_00991,37,Male,Greater Accra,Dansoman,2024-12-01,642
CUST_00992,47,Female,Ashanti,Kumasi,2025-05-18,474
CUST_00993,27,Male,Northern,Tamale,2026-04-30,127
CUST_00994,45,Other,Greater Accra,Accra,2025-09-13,356
CUST_00995,28,Female,Eastern,Suhum,2026-03-09,179
CUST_00996,41,Female,Eastern,Nkawkaw,2026-07-28,38
CUST_00997,19,Male,Ashanti,Ejisu,2023-12-12,997
CUST_00998,36,Female,Ashanti,Bekwai,2026-07-08,58
CUST_00999,18,Female,Central,Kasoa,2023-05-23,1200
CUST_01000,31,Male,Greater Accra,Madina,2026-01-11,236
CUST_01001,38,Female,Central,Cape Coast,2026-06-15,81
CUST_01002,28,Female,Upper East,Bolgatanga,2025-10-27,312
CUST_01003,23,Female,Northern,Savelugu,2024-06-01,825
CUST_01004,42,Female,Greater Accra,Ashaiman,2025-03-26,527
CUST_01005,32,Female,Greater Accra,Accra,2024-11-16,657
CUST_01006,29,Female,Ashanti,Kumasi,2025-07-01,430
CUST_01007,34,Male,Ashanti,Obuasi,2025-05-21,471
CUST_01008,60,Female,Ashanti,Kumasi,2024-08-09,756
CUST_01009,45,Female,Volta,Ho,2026-05-13,114
CUST_01010,45,Female,Greater Accra,Accra,2025-12-10,268
CUST_01011,38,Other,Greater Accra,Accra,2026-05-27,100
CUST_01012,35,Male,Ashanti,Mampong,2023-01-03,1340
CUST_01013,18,Male,Volta,Ho,2023-07-09,1153
CUST_01014,27,Male,Greater Accra,Accra,2026-08-19,16
CUST_01015,29,Male,Western,Sekondi,2025-05-03,489
CUST_01016,18,Male,Ashanti,Mampong,2023-11-02,1037
CUST_01017,22,Female,Western North,Sefwi Wiawso,2026-06-17,79
CUST_01018,18,Male,Western North,Sefwi Wiawso,2025-10-04,335
CUST_01019,33,Female,Ashanti,Kumasi,2023-12-21,988
CUST_01020,42,Female,Ashanti,Konongo,2026-08-22,13
CUST_01021,45,Male,Eastern,Nkawkaw,2025-05-14,478
CUST_01022,38,Male,Ashanti,Mampong,2026-04-16,141
CUST_01023,24,Female,Volta,Kpando,2023-11-07,1032
CUST_01024,18,Female,Bono,Berekum,2023-01-03,1340
CUST_01025,18,Female,Volta,Keta,2023-07-08,1154
CUST_01026,21,Female,Bono,Sunyani,2025-12-21,257
CUST_01027,25,Other,Ashanti,Kumasi,2024-07-04,792
CUST_01028,32,Female,Greater Accra,Dansoman,2024-08-21,744
CUST_01029,23,Female,Northern,Tamale,2026-04-04,153
CUST_01030,37,Female,Ashanti,Kumasi,2024-09-28,706
CUST_01031,31,Female,Volta,Keta,2026-08-20,15
CUST_01032,34,Male,Ashanti,Kumasi,2025-09-07,362
CUST_01033,45,Other,Greater Accra,Tema,2026-05-23,104
CUST_01034,22,Male,North East,Walewale,2026-07-15,51
CUST_01035,38,Female,Greater Accra,Tema,2026-08-03,32
CUST_01036,33,Male,North East,Walewale,2025-05-16,476
CUST_01037,30,Male,Savannah,Damongo,2026-03-22,166
CUST_01038,42,Male,Upper East,Bolgatanga,2025-04-06,516
CUST_01039,42,Male,Western,Sekondi,2026-08-08,27
CUST_01040,24,Male,Central,Winneba,2026-04-06,151
CUST_01041,32,Female,Bono East,Kintampo,2025-10-29,310
CUST_01042,36,Male,Ashanti,Kumasi,2024-12-18,625
CUST_01043,31,Male,Eastern,Nkawkaw,2026-04-04,153
CUST_01044,39,Male,Western,Takoradi,2025-08-07,393
CUST_01045,36,Female,Eastern,Suhum,2024-04-19,868
CUST_01046,52,Male,Eastern,Akim Oda,2025-08-18,382
CUST_01047,18,Male,Ashanti,Konongo,2026-05-21,106
CUST_01048,32,Female,Central,Cape Coast,2026-08-26,9
CUST_01049,24,Female,Bono,Sunyani,2024-06-10,816
CUST_01050,40,Male,Greater Accra,Tema,2026-08-27,8
CUST_01051,18,Male,Upper West,Jirapa,2024-05-27,830
CUST_01052,37,Male,Volta,Hohoe,2025-11-07,301
CUST_01053,27,Other,Bono,Dormaa Ahenkro,2023-08-12,1119
CUST_01054,26,Male,Central,Kasoa,2024-12-02,641
CUST_01055,19,Female,Northern,Tamale,2023-01-03,1340
CUST_01056,29,Male,Greater Accra,Accra,2026-03-16,172
CUST_01057,44,Female,Bono,Dormaa Ahenkro,2025-01-29,583
CUST_01058,33,Male,Greater Accra,Accra,2026-02-11,205
CUST_01059,40,Male,Western North,Enchi,2025-12-17,261
CUST_01060,50,Male,North East,Walewale,2025-08-05,395
CUST_01061,36,Male,Ashanti,Bekwai,2024-05-30,827
CUST_01062,28,Male,Ashanti,Obuasi,2023-01-03,1340
CUST_01063,38,Female,Northern,Yendi,2025-01-28,584
CUST_01064,28,Other,Ashanti,Konongo,2026-01-31,216
CUST_01065,28,Male,Bono East,Techiman,2026-01-29,218
CUST_01066,18,Female,,,2025-03-18,535
CUST_01067,43,Other,Greater Accra,Accra,2026-05-18,109
CUST_01068,30,Female,Savannah,Damongo,2026-07-20,46
CUST_01069,35,Male,Volta,Ho,2026-03-13,175
CUST_01070,23,Female,Bono,Sunyani,2026-04-22,135
CUST_01071,38,Male,Ashanti,Kumasi,2026-04-17,140
CUST_01072,26,Female,Volta,Hohoe,2026-05-21,106
CUST_01073,32,Male,Western,Tarkwa,2026-08-18,17
CUST_01074,42,Male,Western,Takoradi,2026-08-28,7
CUST_01075,41,Male,Volta,Hohoe,2023-01-03,1340
CUST_01076,33,Male,Central,Cape Coast,2026-01-24,223
CUST_01077,18,Female,Eastern,Nkawkaw,2026-02-22,194
CUST_01078,63,Male,Ashanti,Ejisu,2025-06-06,455
CUST_01079,51,Female,Northern,Yendi,2026-05-29,98
CUST_01080,41,Male,Ashanti,Konongo,2023-05-26,1197
CUST_01081,26,Male,Volta,Ho,2024-12-26,617
CUST_01082,32,Female,Ashanti,Konongo,2026-07-29,37
CUST_01083,28,Other,Western,Sekondi,2026-01-31,216
CUST_01084,46,Male,Northern,Tamale,2024-05-12,845
CUST_01085,36,Male,Ashanti,Ejisu,2023-07-04,1158
CUST_01086,26,Female,Greater Accra,Accra,2025-12-27,251
CUST_01087,29,Male,Greater Accra,Madina,2025-08-20,380
CUST_01088,45,Female,Western,Tarkwa,2026-06-23,73
CUST_01089,50,Female,Bono,Sunyani,2023-01-03,1340
CUST_01090,49,Male,Greater Accra,Accra,2026-05-22,105
CUST_01091,41,Male,Northern,Tamale,2023-07-18,1144
CUST_01092,31,Male,Ashanti,Bekwai,2025-07-12,419
CUST_01093,18,Male,Eastern,Nkawkaw,2025-08-26,374
CUST_01094,36,Female,Ahafo,Goaso,2025-11-21,287
CUST_01095,33,Female,Ashanti,Kumasi,2026-05-23,104
CUST_01096,35,Female,Eastern,Nkawkaw,2026-06-19,77
CUST_01097,34,Female,Greater Accra,Ashaiman,2026-05-28,99
CUST_01098,20,Male,Greater Accra,Accra,2026-06-14,82
CUST_01099,39,Female,,,2025-01-08,604
CUST_01100,40,Male,Greater Accra,Teshie,2026-03-16,172
CUST_01101,40,Female,,,2026-08-12,23
CUST_01102,43,Male,Eastern,Koforidua,2023-01-03,1340
CUST_01103,40,Female,Central,Swedru,2024-04-27,860
CUST_01104,29,Female,Greater Accra,Madina,2023-10-19,1051
CUST_01105,33,Male,Ashanti,Kumasi,2023-01-03,1340
CUST_01106,34,Male,Volta,Ho,2026-06-20,76
CUST_01107,35,Female,Oti,Dambai,2026-02-15,201
CUST_01108,43,Male,Greater Accra,Accra,2025-02-14,567
CUST_01109,40,Female,Western North,Enchi,2025-05-16,476
CUST_01110,54,Female,Central,Kasoa,2026-06-30,66
CUST_01111,56,Female,Central,Elmina,2024-10-28,676
CUST_01112,34,Male,Eastern,Suhum,2026-05-26,101
CUST_01113,18,Female,Greater Accra,Tema,2026-05-26,101
CUST_01114,46,Male,Greater Accra,Accra,2025-11-01,307
CUST_01115,28,Male,Western,Sekondi,2025-09-10,359
CUST_01116,25,Female,Ashanti,Bekwai,2025-09-22,347
CUST_01117,30,Female,Ahafo,Hwidiem,2026-07-28,38
CUST_01118,29,Male,Ashanti,Kumasi,2024-05-18,839
CUST_01119,40,Male,Greater Accra,Madina,2026-05-04,123
CUST_01120,18,Female,Volta,Keta,2026-07-11,55
CUST_01121,23,Female,Ashanti,Bekwai,2024-04-09,878
CUST_01122,37,Female,Central,Cape Coast,2023-04-07,1246
CUST_01123,40,Male,Volta,Hohoe,2024-07-04,792
CUST_01124,40,Female,Western North,Enchi,2024-11-10,663
CUST_01125,26,Female,Upper East,Bolgatanga,2025-07-06,425
CUST_01126,24,Female,Volta,Hohoe,2025-10-19,320
CUST_01127,28,Female,Volta,Ho,2026-07-30,36
CUST_01128,36,Male,Upper West,Wa,2026-02-06,210
CUST_01129,48,Other,Ashanti,Kumasi,2026-03-02,186
CUST_01130,18,Male,Greater Accra,Dansoman,2026-05-07,120
CUST_01131,31,Male,Ashanti,Kumasi,2025-04-08,514
CUST_01132,20,Female,Ashanti,Obuasi,2025-12-05,273
CUST_01133,18,Female,Volta,Keta,2026-08-02,33
CUST_01134,43,Female,Western,Takoradi,2026-05-28,99
CUST_01135,39,Female,Western,Sekondi,2025-06-02,459
CUST_01136,38,Male,,,2026-08-04,31
CUST_01137,43,Female,Northern,Savelugu,2024-08-03,762
CUST_01138,29,Male,Ashanti,Ejisu,2025-12-05,273
CUST_01139,29,Female,Volta,Keta,2025-12-16,262
CUST_01140,55,Male,Central,Cape Coast,2025-09-11,358
CUST_01141,31,Female,Ashanti,Bekwai,2024-10-08,696
CUST_01142,41,Male,Greater Accra,Accra,2026-03-18,170
CUST_01143,34,Female,Greater Accra,Ashaiman,2025-06-08,453
CUST_01144,18,Female,Bono,Sunyani,2025-10-06,333
CUST_01145,18,Male,,,2026-05-03,124
CUST_01146,28,Female,Western,Tarkwa,2024-05-14,843
CUST_01147,44,Female,Greater Accra,Ashaiman,2024-12-05,638
CUST_01148,41,Female,Ashanti,Kumasi,2025-07-02,429
CUST_01149,43,Female,Northern,Tamale,2024-08-05,760
CUST_01150,24,Male,Northern,Yendi,2024-06-19,807
CUST_01151,50,Male,Greater Accra,Ashaiman,2025-04-30,492
CUST_01152,24,Male,Greater Accra,Accra,2024-09-09,725
CUST_01153,36,Male,Volta,Kpando,2025-05-14,478
CUST_01154,33,Male,Ashanti,Mampong,2025-06-06,455
CUST_01155,32,Female,Ashanti,Kumasi,2025-08-15,385
CUST_01156,47,Male,Greater Accra,Ashaiman,2025-02-23,558
CUST_01157,26,Male,Central,Kasoa,2026-06-27,69
CUST_01158,20,Male,Bono,Sunyani,2024-05-06,851
CUST_01159,34,Female,Oti,Dambai,2024-06-05,821
CUST_01160,30,Female,Central,Winneba,2026-08-24,11
CUST_01161,67,Male,Central,Elmina,2024-10-05,699
CUST_01162,40,Female,Greater Accra,Tema,2026-07-11,55
CUST_01163,29,Male,Central,Winneba,2026-03-25,163
CUST_01164,23,Other,Ashanti,Ejisu,2025-03-09,544
CUST_01165,18,Female,Western,Tarkwa,2026-06-26,70
CUST_01166,23,Male,Ashanti,Kumasi,2024-10-23,681
CUST_01167,35,Female,Ashanti,Mampong,2024-09-21,713
CUST_01168,48,Female,Greater Accra,Tema,2025-11-25,283
CUST_01169,45,Male,Ashanti,Kumasi,2026-09-02,2
CUST_01170,36,Female,Greater Accra,Accra,2026-04-22,135
CUST_01171,30,Male,Greater Accra,Tema,2025-08-17,383
CUST_01172,36,Male,North East,Walewale,2023-01-03,1340
CUST_01173,28,Male,Eastern,Akim Oda,2025-08-01,399
CUST_01174,51,Male,Central,Elmina,2026-05-07,120
CUST_01175,32,Male,Bono East,Techiman,2025-07-29,402
CUST_01176,33,Female,North East,Nalerigu,2025-10-29,310
CUST_01177,18,Male,Central,Swedru,2025-01-07,605
CUST_01178,32,Male,Upper East,Navrongo,2026-07-21,45
CUST_01179,42,Female,Ashanti,Kumasi,2025-02-09,572
CUST_01180,23,Female,Ashanti,Obuasi,2025-10-28,311
CUST_01181,26,Other,Ashanti,Kumasi,2023-01-25,1318
CUST_01182,41,Female,Volta,Hohoe,2026-03-21,167
CUST_01183,19,Other,Volta,Aflao,2025-07-31,400
CUST_01184,44,Female,Ashanti,Konongo,2023-09-25,1075
CUST_01185,28,Other,Greater Accra,Accra,2026-07-23,43
CUST_01186,30,Female,Western,Axim,2023-08-24,1107
CUST_01187,22,Male,Greater Accra,Tema,2025-05-27,465
CUST_01188,37,Male,Central,Kasoa,2026-08-07,28
CUST_01189,58,Female,Volta,Hohoe,2026-04-14,143
CUST_01190,41,Male,Volta,Keta,2025-04-30,492
CUST_01191,25,Male,Northern,Yendi,2026-08-08,27
CUST_01192,45,Female,Bono East,Techiman,2025-09-20,349
CUST_01193,30,Female,Eastern,Akim Oda,2026-03-19,169
CUST_01194,47,Male,Northern,Tamale,2025-08-13,387
CUST_01195,42,Female,Western,Axim,2026-08-17,18
CUST_01196,18,Female,Greater Accra,Tema,2024-06-06,820
CUST_01197,23,Other,Greater Accra,Accra,2023-01-03,1340
CUST_01198,43,Female,Ashanti,Konongo,2023-01-03,1340
CUST_01199,35,Female,Eastern,Suhum,2025-02-28,553
CUST_01200,23,Female,Western,Axim,2026-07-11,55
CUST_01201,27,Male,Bono,Sunyani,2025-02-14,567
CUST_01202,18,Female,,,2026-08-26,9
CUST_01203,33,Female,Greater Accra,Tema,2026-08-27,8
CUST_01204,56,Female,Oti,Dambai,2026-04-01,156
CUST_01205,42,Female,Greater Accra,Dansoman,2025-12-10,268
CUST_01206,55,Male,Eastern,Koforidua,2025-01-24,588
CUST_01207,42,Female,Central,Cape Coast,2025-06-02,459
CUST_01208,44,Male,Central,Kasoa,2026-01-11,236
CUST_01209,53,Male,Greater Accra,Accra,2026-04-30,127
CUST_01210,37,Male,Greater Accra,Ashaiman,2023-01-03,1340
CUST_01211,32,Male,Greater Accra,Tema,2026-01-25,222
CUST_01212,44,Female,Central,Cape Coast,2026-01-07,240
CUST_01213,48,Male,Central,Cape Coast,2026-06-25,71
CUST_01214,29,Male,Ashanti,Obuasi,2024-12-10,633
CUST_01215,26,Female,Western,Takoradi,2025-05-19,473
CUST_01216,35,Male,Bono,Berekum,2026-05-28,99
CUST_01217,42,Male,Greater Accra,Tema,2026-08-01,34
CUST_01218,41,Male,Eastern,Akosombo,2025-06-05,456
CUST_01219,19,Male,Volta,Kpando,2025-07-06,425
CUST_01220,53,Male,Ashanti,Bekwai,2026-04-30,127
CUST_01221,27,Male,Ashanti,Bekwai,2023-05-18,1205
CUST_01222,31,Female,Western,Takoradi,2026-07-01,65
CUST_01223,24,Male,Western North,Sefwi Wiawso,2026-01-21,226
CUST_01224,60,Male,Upper East,Bolgatanga,2023-07-12,1150
CUST_01225,36,Female,Central,Swedru,2026-01-30,217
CUST_01226,25,Male,,,2025-07-24,407
CUST_01227,42,Female,Ashanti,Mampong,2026-02-14,202
CUST_01228,41,Female,Western,Takoradi,2026-04-29,128
CUST_01229,32,Male,,,2023-01-03,1340
CUST_01230,42,Female,Greater Accra,Tema,2026-02-06,210
CUST_01231,25,Male,Volta,Ho,2024-03-20,898
CUST_01232,29,Male,Central,Kasoa,2026-05-23,104
CUST_01233,18,Female,Ashanti,Kumasi,2026-06-01,95
CUST_01234,20,Female,Ahafo,Goaso,2026-08-23,12
CUST_01235,52,Female,Greater Accra,Accra,2025-07-10,421
CUST_01236,50,Female,Ashanti,Obuasi,2026-03-05,183
CUST_01237,34,Male,Greater Accra,Madina,2024-06-27,799
CUST_01238,50,Female,Northern,Savelugu,2025-12-22,256
CUST_01239,32,Female,Volta,Keta,2023-01-03,1340
CUST_01240,31,Other,Ashanti,Kumasi,2026-06-14,82
CUST_01241,34,Female,Volta,Aflao,2024-06-15,811
CUST_01242,32,Female,Ashanti,Bekwai,2025-01-13,599
CUST_01243,31,Male,Northern,Tamale,2025-01-23,589
CUST_01244,45,Female,Eastern,Akim Oda,2024-08-20,745
CUST_01245,35,Male,Eastern,Koforidua,2025-02-09,572
CUST_01246,41,Male,Upper West,Wa,2025-08-07,393
CUST_01247,44,Female,Ashanti,Ejisu,2026-07-10,56
CUST_01248,37,Male,Greater Accra,Teshie,2026-08-22,13
CUST_01249,24,Other,Central,Cape Coast,2023-11-25,1014
CUST_01250,20,Male,Oti,Jasikan,2025-08-17,383
CUST_01251,35,Female,Ashanti,Mampong,2024-12-07,636
CUST_01252,32,Male,Greater Accra,Teshie,2025-12-16,262
CUST_01253,34,Male,Ashanti,Kumasi,2026-07-17,49
CUST_01254,33,Male,Eastern,Suhum,2026-07-13,53
CUST_01255,59,Female,Greater Accra,Accra,2025-05-30,462
CUST_01256,20,Male,Western,Sekondi,2026-01-22,225
CUST_01257,18,Female,North East,Nalerigu,2026-06-07,89
CUST_01258,37,Male,Eastern,Koforidua,2025-12-08,270
CUST_01259,30,Male,Ashanti,Konongo,2026-08-09,26
CUST_01260,37,Male,Ashanti,Kumasi,2025-09-21,348
CUST_01261,39,Male,Greater Accra,Accra,2026-05-02,125
CUST_01262,46,Female,Bono East,Techiman,2024-12-05,638
CUST_01263,18,Female,Eastern,Nkawkaw,2026-04-09,148
CUST_01264,28,Male,Ashanti,Kumasi,2026-01-05,242
CUST_01265,38,Female,Western,Axim,2026-08-31,4
CUST_01266,41,Female,,,2026-08-05,30
CUST_01267,55,Male,Western,Takoradi,2026-02-17,199
CUST_01268,43,Male,Greater Accra,Accra,2025-12-17,261
CUST_01269,33,Female,Upper East,Bawku,2025-09-03,366
CUST_01270,25,Male,Upper West,Wa,2026-04-20,137
CUST_01271,28,Male,,,2025-05-18,474
CUST_01272,28,Male,Oti,Jasikan,2024-07-10,786
CUST_01273,40,Female,Greater Accra,Madina,2025-01-07,605
CUST_01274,36,Male,Eastern,Koforidua,2026-08-19,16
CUST_01275,20,Male,Western,Sekondi,2025-12-17,261
CUST_01276,29,Male,Central,Swedru,2026-07-22,44
CUST_01277,42,Male,Ashanti,Kumasi,2026-05-17,110
CUST_01278,37,Male,Ashanti,Kumasi,2023-01-03,1340
CUST_01279,39,Female,Greater Accra,Ashaiman,2026-07-05,61
CUST_01280,37,Male,Ashanti,Ejisu,2025-12-02,276
CUST_01281,50,Female,Greater Accra,Tema,2025-08-15,385
CUST_01282,36,Male,Northern,Tamale,2025-05-08,484
CUST_01283,30,Female,Greater Accra,Accra,2025-10-11,328
CUST_01284,24,Female,Greater Accra,Madina,2026-09-01,3
CUST_01285,36,Male,Central,Cape Coast,2026-03-30,158
CUST_01286,18,Female,Western,Sekondi,2025-11-17,291
CUST_01287,32,Female,Bono East,Techiman,2026-07-30,36
CUST_01288,31,Female,Central,Cape Coast,2026-03-16,172
CUST_01289,20,Male,Ashanti,Bekwai,2026-08-22,13
CUST_01290,24,Other,Upper East,Navrongo,2026-08-03,32
CUST_01291,42,Female,Central,Elmina,2026-02-14,202
CUST_01292,36,Other,Greater Accra,Accra,2026-07-10,56
CUST_01293,35,Female,Central,Cape Coast,2025-10-04,335
CUST_01294,37,Male,Western North,Bibiani,2025-05-25,467
CUST_01295,34,Female,Ashanti,Kumasi,2024-11-29,644
CUST_01296,46,Female,Ashanti,Bekwai,2026-06-07,89
CUST_01297,35,Other,Greater Accra,Accra,2026-06-23,73
CUST_01298,19,Male,Greater Accra,Tema,2026-07-22,44
CUST_01299,50,Female,Eastern,Akim Oda,2025-07-27,404
CUST_01300,37,Male,Western,Tarkwa,2025-05-02,490
CUST_01301,28,Female,Greater Accra,Accra,2026-08-23,12
CUST_01302,21,Male,Upper West,Wa,2023-08-31,1100
CUST_01303,37,Male,Northern,Tamale,2026-08-14,21
CUST_01304,32,Female,Central,Swedru,2025-10-28,311
CUST_01305,49,Male,Bono,Sunyani,2025-04-29,493
CUST_01306,30,Female,Greater Accra,Teshie,2024-06-07,819
CUST_01307,25,Female,Eastern,Akosombo,2025-04-22,500
CUST_01308,42,Male,Western,Takoradi,2024-11-26,647
CUST_01309,43,Male,Bono,Berekum,2026-03-23,165
CUST_01310,35,Female,Upper East,Bolgatanga,2024-10-30,674
CUST_01311,40,Male,Ashanti,Bekwai,2026-08-02,33
CUST_01312,33,Female,Upper West,Wa,2024-03-18,900
CUST_01313,36,Other,Greater Accra,Accra,2025-10-22,317
CUST_01314,45,Male,Bono East,Techiman,2024-10-25,679
CUST_01315,40,Male,Savannah,Damongo,2026-01-07,240
CUST_01316,32,Male,Greater Accra,Dansoman,2025-07-19,412
CUST_01317,47,Female,Northern,Tamale,2025-11-10,298
CUST_01318,18,Male,Greater Accra,Madina,2025-03-27,526
CUST_01319,54,Male,Ashanti,Kumasi,2026-08-01,34
CUST_01320,18,Female,Central,Swedru,2026-08-11,24
CUST_01321,27,Female,Central,Cape Coast,2026-05-14,113
CUST_01322,33,Male,Upper West,Wa,2026-06-27,69
CUST_01323,32,Male,Volta,Hohoe,2024-06-05,821
CUST_01324,44,Other,Eastern,Akosombo,2026-05-29,98
CUST_01325,23,Female,Upper East,Bolgatanga,2023-01-03,1340
CUST_01326,36,Female,Oti,Dambai,2026-03-24,164
CUST_01327,28,Female,Greater Accra,Accra,2026-06-16,80
CUST_01328,36,Other,Savannah,Bole,2024-12-20,623
CUST_01329,33,Female,Greater Accra,Accra,2025-07-01,430
CUST_01330,34,Female,Upper East,Bawku,2025-12-03,275
CUST_01331,28,Female,Ashanti,Kumasi,2025-10-15,324
