customer_id,churn,predicted_churn_proba,region,city,favorite_category,dominant_device,conversion_rate_delta,activity_momentum,browse_buy_gap_days,stale_cart_adds,total_spend,total_purchases,days_since_last_purchase
CUST_01480,0,0.40248552,Central,Kasoa,Phones & Tablets,Mobile,0.0,2.0,9909.0,2,0.0,0.0,9999.0
CUST_01481,0,0.07631343,Greater Accra,Accra,Fashion & Apparel,Mobile,-0.10434782608695653,0.36363636363636365,62.0,2,1784.8500000000001,8.0,80.0
CUST_01483,1,0.6851556,Central,Kasoa,Fashion & Apparel,Desktop,0.0,1.5,9970.0,2,0.0,0.0,9999.0
CUST_01485,0,0.74090356,Ashanti,Kumasi,Baby & Kids,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01486,1,0.6449248,Northern,Yendi,Beauty & Personal Care,Desktop,0.0,2.0,9930.0,0,0.0,0.0,9999.0
CUST_01487,1,0.7408298,Greater Accra,Tema,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01488,0,0.35760128,Ashanti,Bekwai,Electronics,Mobile,0.0,0.6,57.0,0,2789.7599999999998,2.0,57.0
CUST_01489,1,0.6155165,Upper East,Bawku,Fashion & Apparel,Mobile,0.0,4.0,9993.0,1,0.0,0.0,9999.0
CUST_01490,1,0.8075136,Central,Elmina,None,Mobile,0.0,2.0,9984.0,0,0.0,0.0,9999.0
CUST_01491,1,0.7795148,Unknown,Unknown,None,Mobile,0.0,2.0,9993.0,0,0.0,0.0,9999.0
CUST_01492,1,0.863475,Volta,Hohoe,None,Desktop,0.0,3.0,9953.0,0,0.0,0.0,9999.0
CUST_01493,1,0.70628107,Central,Kasoa,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01495,1,0.6558479,Northern,Savelugu,Fashion & Apparel,Mobile,0.0,0.625,9995.0,7,0.0,0.0,9999.0
CUST_01496,0,0.13668434,Western,Takoradi,Phones & Tablets,Tablet,0.5,1.0,34.0,0,4306.67,5.0,34.0
CUST_01497,1,0.32544446,Eastern,Koforidua,Home & Kitchen,Mobile,0.1,2.142857142857143,49.0,9,66.09,1.0,61.0
CUST_01498,0,0.35481173,Greater Accra,Teshie,Phones & Tablets,Mobile,0.0,1.0,9915.0,1,0.0,0.0,9999.0
CUST_01499,1,0.49930644,Ashanti,Kumasi,Beauty & Personal Care,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01500,0,0.2506016,Eastern,Nkawkaw,Fashion & Apparel,Desktop,-0.5,0.75,421.0,3,483.99,2.0,432.0
CUST_01501,1,0.65864044,Western,Sekondi,Beauty & Personal Care,Desktop,0.0,4.0,9996.0,1,0.0,0.0,9999.0
CUST_01502,1,0.2444982,Central,Elmina,Phones & Tablets,Mobile,-0.5555555555555556,6.5,7.0,2,894.52,3.0,12.0
CUST_01504,0,0.51826817,Greater Accra,Accra,Phones & Tablets,Mobile,0.0,3.0,9981.0,0,0.0,0.0,9999.0
CUST_01505,1,0.63369125,Eastern,Nkawkaw,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01506,0,0.16530289,Ashanti,Bekwai,Phones & Tablets,Mobile,0.0,2.0,9986.0,4,0.0,0.0,9999.0
CUST_01507,0,0.19321343,Northern,Tamale,Beauty & Personal Care,Mobile,0.6666666666666666,1.2,2.0,0,1034.37,2.0,8.0
CUST_01508,0,0.023596212,Greater Accra,Accra,Fashion & Apparel,Mobile,0.05555555555555558,1.5,14.0,4,3564.13,9.0,23.0
CUST_01509,0,0.024718046,Unknown,Unknown,Fashion & Apparel,Desktop,0.15714285714285714,1.0,0.0,2,25718.809999999998,33.0,2.0
CUST_01510,0,0.4672905,Upper West,Jirapa,Fashion & Apparel,Desktop,-0.2,0.6666666666666666,172.0,5,78.8,1.0,197.0
CUST_01511,0,0.00669093,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-0.19088016967126198,0.3333333333333333,-10.0,1,27708.68,44.0,7.0
CUST_01512,0,0.33008513,Eastern,Suhum,Phones & Tablets,Mobile,-0.4,0.8125,98.0,7,477.01,4.0,101.0
CUST_01513,0,0.15241614,Greater Accra,Accra,Phones & Tablets,Desktop,-0.3333333333333333,0.2,124.0,6,11447.82,6.0,133.0
CUST_01517,1,0.6228533,Central,Cape Coast,Fashion & Apparel,Mobile,-0.3333333333333333,1.0769230769230769,104.0,4,79.41,1.0,106.0
CUST_01518,0,0.030885436,Western North,Sefwi Wiawso,Fashion & Apparel,Mobile,-0.33333333333333337,0.38461538461538464,5.0,0,6324.25,15.0,7.0
CUST_01519,0,0.41765985,Greater Accra,Ashaiman,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01520,1,0.72889274,Greater Accra,Accra,Phones & Tablets,Mobile,-0.1111111111111111,0.21052631578947367,255.0,7,130.68,1.0,269.0
CUST_01522,0,0.45866987,Central,Kasoa,Electronics,Tablet,-0.3333333333333333,0.2222222222222222,547.0,6,466.02,3.0,565.0
CUST_01523,0,0.53345263,Western North,Bibiani,Electronics,Mobile,0.0,2.0,9989.0,1,0.0,0.0,9999.0
CUST_01525,0,0.483839,Upper East,Bolgatanga,Electronics,Desktop,0.5,1.0,32.0,1,75.24,1.0,78.0
CUST_01526,0,0.549548,Eastern,Nkawkaw,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01527,1,0.64759034,Northern,Yendi,Fashion & Apparel,Mobile,0.0,2.0,9981.0,0,0.0,0.0,9999.0
CUST_01528,1,0.58432585,Ahafo,Goaso,Fashion & Apparel,None,0.2,1.0,-9994.0,1,61.91,1.0,5.0
CUST_01529,0,0.26336384,Central,Winneba,Fashion & Apparel,Mobile,-0.18181818181818182,0.7058823529411765,176.0,7,262.12,2.0,181.0
CUST_01530,0,0.008169858,Greater Accra,Accra,Phones & Tablets,Desktop,-0.0897435897435897,2.0,-4.0,3,27251.75,48.0,2.0
CUST_01531,1,0.59828204,Ashanti,Kumasi,Baby & Kids,Desktop,0.0,2.0,9972.0,0,0.0,0.0,9999.0
CUST_01532,0,0.08332691,Greater Accra,Accra,Phones & Tablets,Mobile,0.26190476190476186,2.0,-3.0,0,2902.0,4.0,4.0
CUST_01533,1,0.7949218,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.1111111111111111,0.5625,246.0,7,1970.29,1.0,250.0
CUST_01534,1,0.7507913,Ashanti,Obuasi,Electronics,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01535,1,0.8061515,Central,Elmina,Electronics,Mobile,0.0,2.0,9955.0,1,0.0,0.0,9999.0
CUST_01538,0,0.29564872,Western,Sekondi,Fashion & Apparel,Desktop,-0.16666666666666669,0.6923076923076923,32.0,1,229.81,3.0,36.0
CUST_01540,1,0.5917403,Greater Accra,Accra,Fashion & Apparel,Desktop,-0.6666666666666666,0.8,74.0,3,737.1400000000001,2.0,116.0
CUST_01541,1,0.6958333,Greater Accra,Accra,Fashion & Apparel,Mobile,0.16666666666666666,0.5555555555555556,67.0,3,157.61,1.0,73.0
CUST_01543,0,0.06849884,Ashanti,Obuasi,Fashion & Apparel,Desktop,-0.19780219780219777,2.142857142857143,12.0,1,1393.94,6.0,15.0
CUST_01544,1,0.3648945,Ashanti,Bekwai,Beauty & Personal Care,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01545,1,0.84448576,Ashanti,Kumasi,Electronics,Mobile,-0.25,0.1111111111111111,434.0,1,805.23,1.0,528.0
CUST_01546,0,0.10197661,Upper East,Bolgatanga,Fashion & Apparel,Mobile,-0.8,1.3333333333333333,0.0,0,1022.57,2.0,4.0
CUST_01547,1,0.8562547,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,0.0675,0.42857142857142855,-5.0,0,697.99,6.0,2.0
CUST_01548,0,0.1819311,Western,Takoradi,Fashion & Apparel,Mobile,-0.16666666666666669,0.6666666666666666,-37.0,0,597.37,2.0,24.0
CUST_01550,1,0.7237423,Upper East,Bawku,Fashion & Apparel,Mobile,0.3333333333333333,1.8333333333333333,-1.0,0,121.22,1.0,3.0
CUST_01551,1,0.7362471,Upper West,Jirapa,Fashion & Apparel,Mobile,0.6875,0.3888888888888889,7.0,0,1016.94,6.0,22.0
CUST_01552,1,0.6620974,Greater Accra,Tema,Beauty & Personal Care,Mobile,0.0,1.1428571428571428,9997.0,5,0.0,0.0,9999.0
CUST_01553,0,0.0123466905,Greater Accra,Madina,Fashion & Apparel,Tablet,-0.17948717948717946,0.34782608695652173,15.0,2,8512.54,24.0,22.0
CUST_01554,0,0.4334985,Western North,Bibiani,Fashion & Apparel,Mobile,0.40909090909090906,0.36,63.0,1,173.25,2.0,85.0
CUST_01555,0,0.29985017,Eastern,Nkawkaw,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01556,1,0.67836773,Central,Kasoa,Baby & Kids,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01557,1,0.49793845,Volta,Ho,Phones & Tablets,Mobile,0.0,2.5,9967.0,5,0.0,0.0,9999.0
CUST_01558,1,0.6125919,Volta,Hohoe,Fashion & Apparel,Mobile,0.0,2.0,9944.0,2,0.0,0.0,9999.0
CUST_01559,1,0.8541585,Upper West,Wa,Electronics,Desktop,0.0,1.0,9995.0,1,0.0,0.0,9999.0
CUST_01560,0,0.083241835,Unknown,Unknown,Fashion & Apparel,Mobile,-0.21818181818181825,0.25,-10.0,1,5469.74,12.0,3.0
CUST_01561,1,0.65357196,Northern,Yendi,Health & Wellness,Desktop,0.0,3.0,9990.0,0,0.0,0.0,9999.0
CUST_01562,1,0.8263082,Ashanti,Ejisu,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01563,0,0.17587088,Bono East,Techiman,Fashion & Apparel,Desktop,-0.04999999999999999,0.47058823529411764,60.0,3,4351.69,4.0,85.0
CUST_01564,1,0.7339163,Greater Accra,Madina,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01565,0,0.56246006,Ashanti,Obuasi,Fashion & Apparel,Mobile,-0.3333333333333333,0.3333333333333333,80.0,0,1659.9699999999998,3.0,105.0
CUST_01566,1,0.5791824,Western North,Enchi,Fashion & Apparel,Mobile,0.0,2.5,9982.0,2,0.0,0.0,9999.0
CUST_01567,1,0.85630566,Ashanti,Bekwai,Baby & Kids,Mobile,-1.0,0.5,-89.0,0,87.51,1.0,94.0
CUST_01569,0,0.022881651,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,0.3161764705882353,0.8571428571428571,3.0,2,4386.16,10.0,4.0
CUST_01570,1,0.74190205,Bono East,Techiman,Fashion & Apparel,Mobile,0.0,1.0,9968.0,0,0.0,0.0,9999.0
CUST_01571,0,0.4649686,Eastern,Akim Oda,Fashion & Apparel,Desktop,0.0,0.8,9940.0,1,0.0,0.0,9999.0
CUST_01573,0,0.3767246,Ashanti,Kumasi,Fashion & Apparel,Tablet,-0.42857142857142855,0.6,135.0,2,213.17000000000002,3.0,137.0
CUST_01574,0,0.10871518,Northern,Yendi,Fashion & Apparel,Mobile,-0.10714285714285715,0.12,18.0,0,2635.7799999999997,6.0,23.0
CUST_01575,0,0.29835147,Northern,Tamale,Electronics,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01578,1,0.87433475,Greater Accra,Madina,Home & Kitchen,Desktop,0.0,1.0,9997.0,1,0.0,0.0,9999.0
CUST_01579,1,0.49570572,Savannah,Bole,Beauty & Personal Care,Tablet,0.0,0.75,9976.0,1,0.0,0.0,9999.0
CUST_01580,1,0.55419594,Western,Tarkwa,Beauty & Personal Care,Mobile,-0.5,2.5,-15.0,0,1193.5400000000002,2.0,2.0
CUST_01581,1,0.67470753,Upper West,Lawra,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01582,1,0.55024093,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.0,4.0,9994.0,1,0.0,0.0,9999.0
CUST_01583,1,0.62544346,Upper East,Bolgatanga,Fashion & Apparel,Desktop,0.0,1.0,9964.0,5,0.0,0.0,9999.0
CUST_01584,0,0.44064364,Northern,Tamale,Fashion & Apparel,Mobile,0.0,2.0,9976.0,3,0.0,0.0,9999.0
CUST_01585,0,0.029998222,Volta,Hohoe,Fashion & Apparel,Mobile,0.1071428571428571,0.2222222222222222,10.0,0,20295.45,39.0,11.0
CUST_01587,0,0.21753402,Ashanti,Kumasi,Phones & Tablets,Mobile,0.25,0.625,64.0,2,508.92,1.0,71.0
CUST_01588,0,0.031563025,Greater Accra,Madina,Fashion & Apparel,Mobile,-0.19999999999999996,12.0,5.0,0,2725.35,13.0,6.0
CUST_01589,1,0.7334996,Volta,Hohoe,Phones & Tablets,Tablet,0.0,4.0,9961.0,0,0.0,0.0,9999.0
CUST_01590,0,0.39292413,Northern,Tamale,Fashion & Apparel,Desktop,-1.0,1.0,340.0,2,134.71,1.0,348.0
CUST_01591,1,0.6801025,Central,Cape Coast,Fashion & Apparel,Mobile,0.3333333333333333,0.7692307692307693,7.0,0,2865.15,2.0,25.0
CUST_01592,0,0.2992545,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-0.4,0.2631578947368421,356.0,3,640.53,4.0,360.0
CUST_01595,1,0.7133607,Eastern,Koforidua,Electronics,Mobile,0.0,0.75,9950.0,0,0.0,0.0,9999.0
CUST_01596,1,0.5155351,Western,Axim,Electronics,Mobile,0.0,0.4,9982.0,2,0.0,0.0,9999.0
CUST_01597,1,0.7510133,Unknown,Unknown,Sports & Outdoors,Mobile,0.0,2.0,9966.0,0,0.0,0.0,9999.0
CUST_01600,0,0.21776357,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.0,0.15,9960.0,4,0.0,0.0,9999.0
CUST_01602,1,0.7052718,Upper East,Bolgatanga,Fashion & Apparel,Mobile,0.0,4.0,9989.0,3,0.0,0.0,9999.0
CUST_01603,0,0.6697397,Western North,Bibiani,Sports & Outdoors,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01604,1,0.45549366,Ashanti,Bekwai,Electronics,Desktop,0.3333333333333333,3.0,35.0,2,391.6,1.0,36.0
CUST_01606,1,0.67986023,Western North,Bibiani,Fashion & Apparel,Desktop,0.16666666666666666,1.2,-10.0,3,61.19,1.0,23.0
CUST_01608,0,0.21051379,Unknown,Unknown,Home & Kitchen,Mobile,-0.27380952380952384,0.3,73.0,3,2037.78,6.0,74.0
CUST_01609,1,0.87270117,Oti,Dambai,None,Mobile,0.0,2.0,9996.0,0,0.0,0.0,9999.0
CUST_01610,1,0.7811118,Ashanti,Kumasi,Beauty & Personal Care,Mobile,0.0,0.3333333333333333,9897.0,0,0.0,0.0,9999.0
CUST_01611,0,0.6055071,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.5,0.5,572.0,2,249.60000000000002,2.0,575.0
CUST_01612,1,0.779655,Greater Accra,Accra,None,Desktop,0.0,3.0,9947.0,0,0.0,0.0,9999.0
CUST_01613,1,0.6103326,Eastern,Suhum,Fashion & Apparel,Mobile,0.3333333333333333,4.0,57.0,1,272.3,1.0,73.0
CUST_01614,1,0.48126066,Greater Accra,Accra,Sports & Outdoors,Tablet,0.0,2.0,9989.0,1,0.0,0.0,9999.0
CUST_01615,1,0.4683744,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.0,2.0,9956.0,0,0.0,0.0,9999.0
CUST_01616,1,0.54561573,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.0,0.5714285714285714,9976.0,9,0.0,0.0,9999.0
CUST_01617,0,0.61571825,Upper East,Bolgatanga,Fashion & Apparel,Desktop,-0.09090909090909091,0.125,146.0,3,74.18,1.0,184.0
CUST_01618,1,0.69255227,Bono East,Kintampo,Phones & Tablets,Mobile,-0.8333333333333334,1.5,8.0,2,4738.8,2.0,27.0
CUST_01619,0,0.30294546,Ashanti,Bekwai,Beauty & Personal Care,Mobile,0.0,4.0,9968.0,0,0.0,0.0,9999.0
CUST_01620,1,0.8125537,Bono East,Techiman,Fashion & Apparel,Mobile,0.0,0.16666666666666666,9899.0,1,0.0,0.0,9999.0
CUST_01621,0,0.1462666,Bono East,Atebubu,Phones & Tablets,Mobile,0.14285714285714285,3.6666666666666665,9.0,1,1518.95,2.0,15.0
CUST_01623,0,0.43681538,Greater Accra,Accra,Electronics,Desktop,0.0,0.42857142857142855,9992.0,5,0.0,0.0,9999.0
CUST_01624,0,0.4577645,Volta,Keta,Fashion & Apparel,Desktop,-0.16666666666666666,0.21428571428571427,682.0,5,1906.04,1.0,705.0
CUST_01626,1,0.7376355,Volta,Keta,Phones & Tablets,Mobile,0.0,0.7777777777777778,9975.0,4,0.0,0.0,9999.0
CUST_01628,0,0.47113556,Eastern,Akim Oda,Phones & Tablets,Desktop,0.0,0.4,9984.0,4,0.0,0.0,9999.0
CUST_01630,1,0.7518441,Central,Elmina,Electronics,Mobile,-0.8571428571428572,3.5,87.0,5,199.66,2.0,88.0
CUST_01631,1,0.5839943,Greater Accra,Tema,Fashion & Apparel,Mobile,0.0,1.25,9996.0,3,0.0,0.0,9999.0
CUST_01632,1,0.7094571,Ashanti,Ejisu,Beauty & Personal Care,None,1.0,1.0,-9955.0,0,105.39,1.0,44.0
CUST_01633,0,0.21396402,Upper East,Bolgatanga,Fashion & Apparel,Mobile,-0.26666666666666666,2.0,51.0,2,2668.55,4.0,58.0
CUST_01634,0,0.75611466,Bono East,Atebubu,Fashion & Apparel,Desktop,-0.5,0.5555555555555556,310.0,1,1436.61,1.0,316.0
CUST_01635,1,0.8648424,Greater Accra,Madina,Fashion & Apparel,Mobile,-0.06666666666666667,0.18181818181818182,545.0,14,129.88,1.0,564.0
CUST_01636,0,0.73619115,Oti,Dambai,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01637,0,0.6394581,Ashanti,Kumasi,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01639,0,0.014711823,Northern,Tamale,Fashion & Apparel,Mobile,-0.1333333333333333,0.21739130434782608,8.0,1,30178.87,46.0,15.0
CUST_01640,0,0.016937599,Upper East,Bolgatanga,Fashion & Apparel,Tablet,0.028860028860028808,0.19047619047619047,-23.0,0,14480.310000000001,40.0,0.0
CUST_01641,0,0.4318856,Upper West,Wa,Fashion & Apparel,Desktop,-0.5,1.6666666666666667,146.0,6,176.63,1.0,152.0
CUST_01642,0,0.19545124,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.16666666666666669,0.18181818181818182,-35.0,0,385.56999999999994,3.0,45.0
CUST_01643,1,0.8711561,Bono East,Techiman,Electronics,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01644,1,0.6852281,Greater Accra,Accra,Fashion & Apparel,Mobile,0.0,1.25,9996.0,11,0.0,0.0,9999.0
CUST_01646,0,0.10708489,Northern,Yendi,Fashion & Apparel,Mobile,0.031746031746031744,0.15,-41.0,0,445.91999999999996,2.0,4.0
CUST_01648,0,0.083414756,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.23611111111111108,0.5,24.0,2,1800.75,9.0,27.0
CUST_01649,1,0.7843673,Bono East,Techiman,Electronics,Mobile,-0.16666666666666666,0.4666666666666667,157.0,2,186.43,1.0,161.0
CUST_01650,0,0.15530302,Greater Accra,Tema,Fashion & Apparel,Mobile,0.08333333333333331,1.0,53.0,4,615.73,3.0,60.0
CUST_01652,1,0.66619235,Volta,Ho,Electronics,Mobile,0.0,3.0,9998.0,1,0.0,0.0,9999.0
CUST_01653,0,0.7794888,Eastern,Koforidua,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01654,1,0.59442145,Bono,Dormaa Ahenkro,Electronics,Mobile,0.0,3.0,9958.0,3,0.0,0.0,9999.0
CUST_01656,1,0.939714,Greater Accra,Ashaiman,Electronics,Desktop,0.0,0.5,9954.0,0,0.0,0.0,9999.0
CUST_01657,0,0.2004917,Bono,Berekum,Fashion & Apparel,Desktop,-0.275,5.666666666666667,3.0,0,492.33000000000004,3.0,6.0
CUST_01658,0,0.26255584,Central,Winneba,Electronics,Mobile,0.3333333333333333,2.0,13.0,0,158.43,1.0,15.0
CUST_01659,0,0.3152337,Greater Accra,Tema,Health & Wellness,Mobile,0.0,4.0,9996.0,2,0.0,0.0,9999.0
CUST_01660,0,0.5890526,Northern,Yendi,Phones & Tablets,Mobile,0.0,9.0,9986.0,2,0.0,0.0,9999.0
CUST_01661,0,0.33794433,Unknown,Unknown,Health & Wellness,Desktop,0.0,0.5714285714285714,9993.0,3,0.0,0.0,9999.0
CUST_01662,0,0.15175416,Western,Tarkwa,Home & Kitchen,Mobile,-1.0,0.75,85.0,3,196.57,1.0,104.0
CUST_01663,0,0.114864126,Eastern,Akosombo,Fashion & Apparel,Mobile,0.7272727272727273,0.16666666666666666,1.0,0,5731.5599999999995,9.0,1.0
CUST_01664,0,0.20833945,Bono,Berekum,Fashion & Apparel,Mobile,1.0,6.0,77.0,0,317.4,1.0,86.0
CUST_01665,1,0.8606307,Bono,Sunyani,Fashion & Apparel,Mobile,-0.4375,0.5294117647058824,132.0,1,3120.8599999999997,7.0,145.0
CUST_01666,1,0.6706573,Volta,Ho,Fashion & Apparel,Mobile,-0.2,0.26666666666666666,203.0,7,418.26,2.0,234.0
CUST_01667,0,0.7328079,Greater Accra,Madina,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01668,0,0.42995104,Bono,Berekum,Fashion & Apparel,Desktop,-0.1111111111111111,0.5,500.0,9,64.26,1.0,508.0
CUST_01670,1,0.82552284,Volta,Ho,Fashion & Apparel,Mobile,0.14285714285714285,0.3333333333333333,31.0,2,159.56,1.0,40.0
CUST_01671,0,0.28069222,Ashanti,Konongo,Electronics,Mobile,0.0,8.0,9983.0,0,0.0,0.0,9999.0
CUST_01672,1,0.6523091,Bono East,Kintampo,Fashion & Apparel,Mobile,0.5,0.3333333333333333,63.0,0,206.33,1.0,76.0
CUST_01673,0,0.018589078,Northern,Savelugu,Fashion & Apparel,Mobile,-0.0981638418079096,0.19148936170212766,-9.0,0,13457.220000000001,30.0,0.0
CUST_01674,0,0.0092134345,Greater Accra,Tema,Fashion & Apparel,Desktop,0.0,0.3333333333333333,-2.0,0,26488.31,42.0,4.0
CUST_01675,1,0.74474514,Ashanti,Obuasi,Phones & Tablets,Mobile,0.5,0.9,64.0,1,335.09,1.0,74.0
CUST_01676,1,0.5064604,Western North,Bibiani,Beauty & Personal Care,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01678,0,0.019972058,Oti,Jasikan,Phones & Tablets,Mobile,-0.6470588235294117,7.0,9.0,3,3588.36,7.0,11.0
CUST_01680,1,0.5296435,Western,Takoradi,Beauty & Personal Care,Tablet,0.25,1.25,79.0,0,695.59,2.0,79.0
CUST_01681,0,0.11292878,Ashanti,Bekwai,Fashion & Apparel,Mobile,0.6,4.0,4.0,0,355.43999999999994,3.0,7.0
CUST_01682,0,0.32913822,Ashanti,Obuasi,Fashion & Apparel,Mobile,0.20289855072463767,0.13636363636363635,40.0,1,2362.54,4.0,60.0
CUST_01683,0,0.5883679,Upper West,Lawra,Beauty & Personal Care,Mobile,0.0,1.0,9982.0,2,0.0,0.0,9999.0
CUST_01684,1,0.60662556,Ashanti,Obuasi,Fashion & Apparel,Mobile,-0.6666666666666666,0.5,253.0,3,2247.59,2.0,258.0
CUST_01686,0,0.16339888,Ashanti,Konongo,Electronics,Mobile,0.1923076923076923,0.3333333333333333,-2.0,1,2169.71,5.0,25.0
CUST_01687,1,0.8786439,Greater Accra,Madina,Fashion & Apparel,Mobile,0.0,0.45454545454545453,9952.0,5,0.0,0.0,9999.0
CUST_01688,1,0.6505021,Greater Accra,Accra,Fashion & Apparel,Desktop,0.14285714285714285,2.5,80.0,6,232.18,1.0,80.0
CUST_01689,0,0.57683486,Central,Kasoa,Phones & Tablets,Desktop,0.4,1.1111111111111112,39.0,3,2129.16,2.0,40.0
CUST_01690,0,0.2147574,Savannah,Bole,Electronics,Mobile,0.16666666666666666,0.8,38.0,4,142.78,1.0,62.0
CUST_01692,0,0.31286633,Ashanti,Mampong,Beauty & Personal Care,Desktop,0.0,1.0,9996.0,2,0.0,0.0,9999.0
CUST_01693,1,0.66426414,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.0,6.0,9991.0,1,0.0,0.0,9999.0
CUST_01695,0,0.49323794,Eastern,Suhum,Beauty & Personal Care,Mobile,0.0,2.0,9951.0,0,0.0,0.0,9999.0
CUST_01699,1,0.8687936,Greater Accra,Accra,Fashion & Apparel,Mobile,-0.1111111111111111,0.0967741935483871,1038.0,10,44.44,1.0,1047.0
CUST_01700,1,0.8487632,Savannah,Damongo,Phones & Tablets,Mobile,0.0,2.75,9998.0,9,0.0,0.0,9999.0
CUST_01701,1,0.90042394,Ashanti,Bekwai,Electronics,Mobile,-0.25,0.2222222222222222,462.0,2,45.46,1.0,493.0
CUST_01702,1,0.63140976,Greater Accra,Ashaiman,Phones & Tablets,Desktop,0.0,5.0,9992.0,4,0.0,0.0,9999.0
CUST_01703,1,0.72448903,Volta,Keta,Fashion & Apparel,Mobile,0.25,3.0,19.0,2,74.85,1.0,22.0
CUST_01704,0,0.2152518,Western,Sekondi,Fashion & Apparel,Mobile,1.0,1.0,-22.0,0,481.82,3.0,1.0
CUST_01705,1,0.7928377,Eastern,Koforidua,Fashion & Apparel,Tablet,0.2857142857142857,15.0,51.0,4,114.81,2.0,52.0
CUST_01707,1,0.8460745,Upper East,Bawku,Fashion & Apparel,Desktop,0.0,2.0,9998.0,1,0.0,0.0,9999.0
CUST_01708,1,0.5841209,Greater Accra,Ashaiman,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01709,0,0.13500191,Bono,Berekum,Fashion & Apparel,Mobile,0.5,1.0,9.0,0,1324.26,4.0,16.0
CUST_01710,0,0.0046306564,Western,Axim,Fashion & Apparel,Desktop,-0.19523809523809532,0.3333333333333333,-15.0,2,21161.57,39.0,5.0
CUST_01713,1,0.7335598,Ashanti,Kumasi,Fashion & Apparel,Desktop,-0.4,0.9090909090909091,201.0,2,2295.7,2.0,213.0
CUST_01714,1,0.510517,Northern,Tamale,Electronics,None,0.0,1.0,0.0,1,0.0,0.0,9999.0
CUST_01716,1,0.92176217,Ashanti,Bekwai,Home & Kitchen,Mobile,0.0,0.14285714285714285,9800.0,3,0.0,0.0,9999.0
CUST_01718,0,0.01577517,North East,Walewale,Phones & Tablets,Mobile,0.08270676691729328,0.6428571428571429,-9.0,0,2767.01,17.0,12.0
CUST_01719,1,0.81777745,Eastern,Akim Oda,Phones & Tablets,Mobile,-0.2,0.3076923076923077,68.0,2,104.26,1.0,108.0
CUST_01720,1,0.77046347,Ahafo,Hwidiem,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_01723,1,0.66734916,Greater Accra,Accra,Home & Kitchen,Mobile,0.0,5.0,9990.0,0,0.0,0.0,9999.0
CUST_01725,1,0.6007398,Ashanti,Bekwai,Phones & Tablets,Desktop,-0.07575757575757575,0.5172413793103449,3.0,2,2850.37,5.0,6.0
CUST_01727,0,0.54302204,Ahafo,Goaso,Fashion & Apparel,Mobile,0.0,2.5,9993.0,1,0.0,0.0,9999.0
CUST_01728,0,0.21083473,Bono,Sunyani,Phones & Tablets,Mobile,-0.04954954954954957,0.10256410256410256,54.0,5,3707.25,9.0,78.0
CUST_01729,0,0.5231434,Northern,Savelugu,Fashion & Apparel,Desktop,0.0,0.35714285714285715,9933.0,3,0.0,0.0,9999.0
CUST_01730,1,0.45887297,Greater Accra,Tema,Fashion & Apparel,Mobile,0.0,4.0,9984.0,5,0.0,0.0,9999.0
CUST_01731,0,0.28053778,Greater Accra,Tema,Fashion & Apparel,Desktop,0.0,2.0,9985.0,0,0.0,0.0,9999.0
